protID,filesize,which.repo
QTX93223.1,20894104,ESM1b_IEDB_LBCE_proteins_21
QTX93247.1,20888272,ESM1b_IEDB_LBCE_proteins_21
QTX93250.1,20885260,ESM1b_IEDB_LBCE_proteins_21
QTX93318.1,20881657,ESM1b_IEDB_LBCE_proteins_21
QTX93345.1,20885007,ESM1b_IEDB_LBCE_proteins_21
QTX93350.1,20887114,ESM1b_IEDB_LBCE_proteins_21
QTX93368.1,20884854,ESM1b_IEDB_LBCE_proteins_21
QTX93374.1,20885944,ESM1b_IEDB_LBCE_proteins_21
QTX93403.1,20883752,ESM1b_IEDB_LBCE_proteins_21
QTX93457.1,20886991,ESM1b_IEDB_LBCE_proteins_21
QTX93461.1,20888387,ESM1b_IEDB_LBCE_proteins_21
QTX93471.1,20886761,ESM1b_IEDB_LBCE_proteins_21
QTX93474.1,20885852,ESM1b_IEDB_LBCE_proteins_21
QTX93479.1,20887016,ESM1b_IEDB_LBCE_proteins_21
QTX93483.1,20885110,ESM1b_IEDB_LBCE_proteins_21
QTX93487.1,20886194,ESM1b_IEDB_LBCE_proteins_21
QTX93489.1,20884622,ESM1b_IEDB_LBCE_proteins_21
QTX93491.1,20888925,ESM1b_IEDB_LBCE_proteins_21
QTX93496.1,20882401,ESM1b_IEDB_LBCE_proteins_21
QTX93500.1,20880735,ESM1b_IEDB_LBCE_proteins_21
QTX93502.1,20886138,ESM1b_IEDB_LBCE_proteins_21
QTX93504.1,20883233,ESM1b_IEDB_LBCE_proteins_21
QTX93510.1,20886104,ESM1b_IEDB_LBCE_proteins_21
QTX93512.1,20886451,ESM1b_IEDB_LBCE_proteins_21
QTX93520.1,20885922,ESM1b_IEDB_LBCE_proteins_21
QTX93521.1,20883797,ESM1b_IEDB_LBCE_proteins_21
QTX93530.1,20885776,ESM1b_IEDB_LBCE_proteins_21
QTX93534.1,20885534,ESM1b_IEDB_LBCE_proteins_21
QTX93538.1,20885283,ESM1b_IEDB_LBCE_proteins_21
QTX93539.1,20883500,ESM1b_IEDB_LBCE_proteins_21
QTX93541.1,20885607,ESM1b_IEDB_LBCE_proteins_21
QTX93551.1,20886226,ESM1b_IEDB_LBCE_proteins_21
QTX93593.1,20884503,ESM1b_IEDB_LBCE_proteins_21
QTY61797.1,2537225,ESM1b_IEDB_LBCE_proteins_21
QUA25879.1,43627666,ESM1b_IEDB_LBCE_proteins_21
QUB20488.1,43629345,ESM1b_IEDB_LBCE_proteins_21
QUD37222.1,20892681,ESM1b_IEDB_LBCE_proteins_21
QUD37232.1,20896272,ESM1b_IEDB_LBCE_proteins_21
QUD37256.1,20882515,ESM1b_IEDB_LBCE_proteins_21
QUD71427.1,43609017,ESM1b_IEDB_LBCE_proteins_21
QUF24372.1,2477558,ESM1b_IEDB_LBCE_proteins_21
QUH45707.1,43624875,ESM1b_IEDB_LBCE_proteins_21
QUH56559.1,7775998,ESM1b_IEDB_LBCE_proteins_21
QUH73894.1,43624303,ESM1b_IEDB_LBCE_proteins_21
QUJ15959.1,112800,ESM1b_IEDB_LBCE_proteins_21
QUL62581.1,7734179,ESM1b_IEDB_LBCE_proteins_21
QUM23306.1,43609030,ESM1b_IEDB_LBCE_proteins_21
QUV66182.1,100814,ESM1b_IEDB_LBCE_proteins_21
QUX72142.1,43603698,ESM1b_IEDB_LBCE_proteins_21
QVE03131.1,43609203,ESM1b_IEDB_LBCE_proteins_21
QVK72344.1,121817,ESM1b_IEDB_LBCE_proteins_21
QVL02296.1,43607646,ESM1b_IEDB_LBCE_proteins_21
QVM54494.1,241080,ESM1b_IEDB_LBCE_proteins_21
QVM71556.1,750942,ESM1b_IEDB_LBCE_proteins_21
QVO76769.1,752815,ESM1b_IEDB_LBCE_proteins_21
QVO90575.1,43622893,ESM1b_IEDB_LBCE_proteins_21
QVO95873.1,7733773,ESM1b_IEDB_LBCE_proteins_21
QVO98835.1,2471205,ESM1b_IEDB_LBCE_proteins_21
QVO99997.1,43628616,ESM1b_IEDB_LBCE_proteins_21
QVU04458.1,43609825,ESM1b_IEDB_LBCE_proteins_21
QVU66317.1,43606582,ESM1b_IEDB_LBCE_proteins_21
QVV18961.1,7744807,ESM1b_IEDB_LBCE_proteins_21
QVX21482.1,43610961,ESM1b_IEDB_LBCE_proteins_21
QWA53375.2,7717015,ESM1b_IEDB_LBCE_proteins_21
QWA55870.1,43610687,ESM1b_IEDB_LBCE_proteins_21
QWB73837.1,7705692,ESM1b_IEDB_LBCE_proteins_21
QWB74537.1,162842,ESM1b_IEDB_LBCE_proteins_21
QWC79992.1,234973,ESM1b_IEDB_LBCE_proteins_21
QWE88956.1,7735801,ESM1b_IEDB_LBCE_proteins_21
QWK59326.1,43606042,ESM1b_IEDB_LBCE_proteins_21
QWK72597.1,43616927,ESM1b_IEDB_LBCE_proteins_21
QWO25217.1,299343,ESM1b_IEDB_LBCE_proteins_21
QWO62522.1,27060418,ESM1b_IEDB_LBCE_proteins_21
QWO74701.1,7734277,ESM1b_IEDB_LBCE_proteins_21
QWO77649.1,43625786,ESM1b_IEDB_LBCE_proteins_21
QWP96910.1,43624849,ESM1b_IEDB_LBCE_proteins_21
QWS71388.1,1601202,ESM1b_IEDB_LBCE_proteins_21
QWS80842.1,143003,ESM1b_IEDB_LBCE_proteins_21
QWT11833.1,43466923,ESM1b_IEDB_LBCE_proteins_21
QWT61685.1,2437552,ESM1b_IEDB_LBCE_proteins_21
QWT79859.1,43588449,ESM1b_IEDB_LBCE_proteins_21
QWU20031.1,7735484,ESM1b_IEDB_LBCE_proteins_21
QWV61969.1,177142,ESM1b_IEDB_LBCE_proteins_21
QWW54401.1,43610759,ESM1b_IEDB_LBCE_proteins_21
QWW93436.1,7716657,ESM1b_IEDB_LBCE_proteins_21
QWY49948.1,124915,ESM1b_IEDB_LBCE_proteins_21
QWY51251.1,43611646,ESM1b_IEDB_LBCE_proteins_21
QWY52192.1,43532645,ESM1b_IEDB_LBCE_proteins_21
QWY57050.1,43580764,ESM1b_IEDB_LBCE_proteins_21
QWZ16364.1,94378,ESM1b_IEDB_LBCE_proteins_21
QXD02080.1,264653,ESM1b_IEDB_LBCE_proteins_21
QXE44865.1,43626068,ESM1b_IEDB_LBCE_proteins_21
QXE57312.1,43624478,ESM1b_IEDB_LBCE_proteins_21
QXF30354.1,218174,ESM1b_IEDB_LBCE_proteins_21
QXF30355.1,287547,ESM1b_IEDB_LBCE_proteins_21
QXF97058.1,43626403,ESM1b_IEDB_LBCE_proteins_21
QXG06536.1,43620455,ESM1b_IEDB_LBCE_proteins_21
QXG11190.1,755755,ESM1b_IEDB_LBCE_proteins_21
QXG21208.1,283748,ESM1b_IEDB_LBCE_proteins_21
QXG22603.1,252763,ESM1b_IEDB_LBCE_proteins_21
QXG97690.1,43628655,ESM1b_IEDB_LBCE_proteins_21
QXH10671.1,43623088,ESM1b_IEDB_LBCE_proteins_21
QXH13584.1,43601835,ESM1b_IEDB_LBCE_proteins_21
QXH28115.1,43628318,ESM1b_IEDB_LBCE_proteins_21
QXI94606.1,43608953,ESM1b_IEDB_LBCE_proteins_21
QXJ03579.1,43607185,ESM1b_IEDB_LBCE_proteins_21
QXJ09670.1,1613629,ESM1b_IEDB_LBCE_proteins_21
QXK76464.1,147595,ESM1b_IEDB_LBCE_proteins_21
QXK95447.1,1607869,ESM1b_IEDB_LBCE_proteins_21
QXL27178.1,43629323,ESM1b_IEDB_LBCE_proteins_21
QXL74882.1,43600396,ESM1b_IEDB_LBCE_proteins_21
QXL74886.1,8228884,ESM1b_IEDB_LBCE_proteins_21
QXM02470.1,2453573,ESM1b_IEDB_LBCE_proteins_21
QXN12055.1,43625122,ESM1b_IEDB_LBCE_proteins_21
QXN16330.1,43572332,ESM1b_IEDB_LBCE_proteins_21
QXN56962.1,188294,ESM1b_IEDB_LBCE_proteins_21
QXN66612.1,43603148,ESM1b_IEDB_LBCE_proteins_21
QXO25031.1,148607,ESM1b_IEDB_LBCE_proteins_21
QXP43231.1,43618103,ESM1b_IEDB_LBCE_proteins_21
QXR82358.1,43625941,ESM1b_IEDB_LBCE_proteins_21
QXR87849.1,43609663,ESM1b_IEDB_LBCE_proteins_21
QXR88328.1,43627991,ESM1b_IEDB_LBCE_proteins_21
QXR89047.1,43629474,ESM1b_IEDB_LBCE_proteins_21
QXR89261.1,43625240,ESM1b_IEDB_LBCE_proteins_21
QXT12383.1,43623309,ESM1b_IEDB_LBCE_proteins_21
QXT47535.1,234910,ESM1b_IEDB_LBCE_proteins_21
QXT48824.1,27073439,ESM1b_IEDB_LBCE_proteins_21
QXU67528.1,20980019,ESM1b_IEDB_LBCE_proteins_21
QXU67529.1,20980614,ESM1b_IEDB_LBCE_proteins_21
QXU67530.1,20979128,ESM1b_IEDB_LBCE_proteins_21
QXU67531.1,20980467,ESM1b_IEDB_LBCE_proteins_21
QXU67532.1,20980284,ESM1b_IEDB_LBCE_proteins_21
QXU67533.1,20978013,ESM1b_IEDB_LBCE_proteins_21
QXU67534.1,20979251,ESM1b_IEDB_LBCE_proteins_21
QXU67535.1,20982390,ESM1b_IEDB_LBCE_proteins_21
QXU67537.1,20981882,ESM1b_IEDB_LBCE_proteins_21
QXU68417.1,43607866,ESM1b_IEDB_LBCE_proteins_21
QXV96235.1,264702,ESM1b_IEDB_LBCE_proteins_21
QXV96549.1,43528925,ESM1b_IEDB_LBCE_proteins_21
QXW14636.1,313156,ESM1b_IEDB_LBCE_proteins_21
QXX32565.1,43553688,ESM1b_IEDB_LBCE_proteins_21
QXX35885.1,726459,ESM1b_IEDB_LBCE_proteins_21
QXX36617.1,43607786,ESM1b_IEDB_LBCE_proteins_21
QXX41622.1,43608581,ESM1b_IEDB_LBCE_proteins_21
QXX89632.1,174687,ESM1b_IEDB_LBCE_proteins_21
QXX91862.1,43623851,ESM1b_IEDB_LBCE_proteins_21
QXY01250.1,1601500,ESM1b_IEDB_LBCE_proteins_21
QXY02687.1,43628794,ESM1b_IEDB_LBCE_proteins_21
QXY28282.1,43607594,ESM1b_IEDB_LBCE_proteins_21
QXY30980.1,43609499,ESM1b_IEDB_LBCE_proteins_21
QXY32654.1,43607896,ESM1b_IEDB_LBCE_proteins_21
QXY37605.1,43598698,ESM1b_IEDB_LBCE_proteins_21
QXY44353.1,170582,ESM1b_IEDB_LBCE_proteins_21
QXY68694.1,43495679,ESM1b_IEDB_LBCE_proteins_21
QXY69254.1,43526030,ESM1b_IEDB_LBCE_proteins_21
QXY69324.1,43582454,ESM1b_IEDB_LBCE_proteins_21
QYB08949.1,43610953,ESM1b_IEDB_LBCE_proteins_21
QYB26009.1,2465642,ESM1b_IEDB_LBCE_proteins_21
QYB26656.1,43614766,ESM1b_IEDB_LBCE_proteins_21
QYB94952.1,43607365,ESM1b_IEDB_LBCE_proteins_21
QYC01375.1,1607911,ESM1b_IEDB_LBCE_proteins_21
QYC05434.1,1295915,ESM1b_IEDB_LBCE_proteins_21
QYC64967.1,43629577,ESM1b_IEDB_LBCE_proteins_21
QYC91988.1,43591728,ESM1b_IEDB_LBCE_proteins_21
QYD00878.1,1295642,ESM1b_IEDB_LBCE_proteins_21
QYU75493.1,20894479,ESM1b_IEDB_LBCE_proteins_21
QYW08863.1,3394878,ESM1b_IEDB_LBCE_proteins_21
QZP44316.1,2040265,ESM1b_IEDB_LBCE_proteins_21
RCN38490.1,1708135,ESM1b_IEDB_LBCE_proteins_21
RGY73960.1,2287862,ESM1b_IEDB_LBCE_proteins_21
RXH98953.1,3707442,ESM1b_IEDB_LBCE_proteins_21
S24080,809286,ESM1b_IEDB_LBCE_proteins_21
S24087,809312,ESM1b_IEDB_LBCE_proteins_21
S24107,809254,ESM1b_IEDB_LBCE_proteins_21
S35631,2036250,ESM1b_IEDB_LBCE_proteins_21
S35786,3339249,ESM1b_IEDB_LBCE_proteins_21
S47245,4403973,ESM1b_IEDB_LBCE_proteins_21
S49306,2177524,ESM1b_IEDB_LBCE_proteins_21
S4VD57.1,8356991,ESM1b_IEDB_LBCE_proteins_21
S53442,543400,ESM1b_IEDB_LBCE_proteins_21
S5MD53.1,416447,ESM1b_IEDB_LBCE_proteins_21
S5RJN4.1,8372206,ESM1b_IEDB_LBCE_proteins_21
S69889,3287273,ESM1b_IEDB_LBCE_proteins_21
SAZQK1,10005664,ESM1b_IEDB_LBCE_proteins_21
SBO45768.1,1525342,ESM1b_IEDB_LBCE_proteins_21
SBO45771.1,1524724,ESM1b_IEDB_LBCE_proteins_21
SBO45779.1,1571232,ESM1b_IEDB_LBCE_proteins_21
SBO45781.1,1524838,ESM1b_IEDB_LBCE_proteins_21
SBO45788.1,1525042,ESM1b_IEDB_LBCE_proteins_21
SBO45790.1,1524663,ESM1b_IEDB_LBCE_proteins_21
SBO45793.1,1525017,ESM1b_IEDB_LBCE_proteins_21
SBT69351.1,4853547,ESM1b_IEDB_LBCE_proteins_21
SBV08687.1,1071654,ESM1b_IEDB_LBCE_proteins_21
SBW38423.1,2126672,ESM1b_IEDB_LBCE_proteins_21
SCA28919.1,549764,ESM1b_IEDB_LBCE_proteins_21
SCO74394.1,13544630,ESM1b_IEDB_LBCE_proteins_21
SCO75533.1,6272681,ESM1b_IEDB_LBCE_proteins_21
SCQ83635.1,2109007,ESM1b_IEDB_LBCE_proteins_21
SCQ83699.1,1554305,ESM1b_IEDB_LBCE_proteins_21
SCW25074.1,527471,ESM1b_IEDB_LBCE_proteins_21
SCW25075.1,1071660,ESM1b_IEDB_LBCE_proteins_21
SFV91241.1,1060957,ESM1b_IEDB_LBCE_proteins_21
SFV91242.1,1060582,ESM1b_IEDB_LBCE_proteins_21
SFV91243.1,1060893,ESM1b_IEDB_LBCE_proteins_21
SFV91244.1,1060732,ESM1b_IEDB_LBCE_proteins_21
SFV91245.1,1060892,ESM1b_IEDB_LBCE_proteins_21
SFV91246.1,1060797,ESM1b_IEDB_LBCE_proteins_21
SFV91247.1,527358,ESM1b_IEDB_LBCE_proteins_21
SFV91248.1,527422,ESM1b_IEDB_LBCE_proteins_21
SFV91249.1,527200,ESM1b_IEDB_LBCE_proteins_21
SFW10616.1,1593600,ESM1b_IEDB_LBCE_proteins_21
SFW96914.1,543765,ESM1b_IEDB_LBCE_proteins_21
SFW97183.1,1060992,ESM1b_IEDB_LBCE_proteins_21
SGA45816.1,3228974,ESM1b_IEDB_LBCE_proteins_21
SGB09933.1,2384835,ESM1b_IEDB_LBCE_proteins_21
SGC30129.1,717731,ESM1b_IEDB_LBCE_proteins_21
SGD94562.1,3183375,ESM1b_IEDB_LBCE_proteins_21
SGF62062.1,2979657,ESM1b_IEDB_LBCE_proteins_21
SGH98630.1,573026,ESM1b_IEDB_LBCE_proteins_21
SGI07003.1,2733791,ESM1b_IEDB_LBCE_proteins_21
SGK37104.1,2679947,ESM1b_IEDB_LBCE_proteins_21
SGK70926.1,2240414,ESM1b_IEDB_LBCE_proteins_21
SGL06764.1,3113215,ESM1b_IEDB_LBCE_proteins_21
SGL08730.1,3549462,ESM1b_IEDB_LBCE_proteins_21
SGL60226.1,2854094,ESM1b_IEDB_LBCE_proteins_21
SGL61026.1,1894448,ESM1b_IEDB_LBCE_proteins_21
SGL73880.1,1332130,ESM1b_IEDB_LBCE_proteins_21
SGM78117.1,3130518,ESM1b_IEDB_LBCE_proteins_21
SGN39511.1,2345098,ESM1b_IEDB_LBCE_proteins_21
SGO07857.1,2188115,ESM1b_IEDB_LBCE_proteins_21
SGO44942.1,2377743,ESM1b_IEDB_LBCE_proteins_21
SGO62141.1,2628567,ESM1b_IEDB_LBCE_proteins_21
SGO88341.1,3238027,ESM1b_IEDB_LBCE_proteins_21
SGP61172.1,1666939,ESM1b_IEDB_LBCE_proteins_21
SGX78849.1,2256543,ESM1b_IEDB_LBCE_proteins_21
SGX78851.1,1810295,ESM1b_IEDB_LBCE_proteins_21
SGX78853.1,2227211,ESM1b_IEDB_LBCE_proteins_21
SGX78854.1,2257208,ESM1b_IEDB_LBCE_proteins_21
SGX78855.1,2631157,ESM1b_IEDB_LBCE_proteins_21
SGX78857.1,2158657,ESM1b_IEDB_LBCE_proteins_21
SGX78859.1,2251324,ESM1b_IEDB_LBCE_proteins_21
SGX78860.1,2574050,ESM1b_IEDB_LBCE_proteins_21
SGX78861.1,2193054,ESM1b_IEDB_LBCE_proteins_21
SHA13533.1,1088822,ESM1b_IEDB_LBCE_proteins_21
SHA59784.1,2460247,ESM1b_IEDB_LBCE_proteins_21
SHA92241.1,2212257,ESM1b_IEDB_LBCE_proteins_21
SHD09795.1,1175487,ESM1b_IEDB_LBCE_proteins_21
SHD73072.1,19511372,ESM1b_IEDB_LBCE_proteins_21
SHN94495.1,1886710,ESM1b_IEDB_LBCE_proteins_21
SHN95033.1,2211250,ESM1b_IEDB_LBCE_proteins_21
SIP65580.1,9436101,ESM1b_IEDB_LBCE_proteins_21
SIP65929.1,1076166,ESM1b_IEDB_LBCE_proteins_21
SIP67105.1,19678996,ESM1b_IEDB_LBCE_proteins_21
SIT52284.1,2109521,ESM1b_IEDB_LBCE_proteins_21
SIT52286.1,1107480,ESM1b_IEDB_LBCE_proteins_21
SIT52287.1,1507819,ESM1b_IEDB_LBCE_proteins_21
SIT52294.1,2132223,ESM1b_IEDB_LBCE_proteins_21
SIT52297.1,1310226,ESM1b_IEDB_LBCE_proteins_21
SIU03141.1,2060293,ESM1b_IEDB_LBCE_proteins_21
SUZ41768.1,3936976,ESM1b_IEDB_LBCE_proteins_21
T1Y671,135270,ESM1b_IEDB_LBCE_proteins_21
TNN06593.1,921063,ESM1b_IEDB_LBCE_proteins_21
TNN07769.1,660343,ESM1b_IEDB_LBCE_proteins_21
TNN09929.1,701028,ESM1b_IEDB_LBCE_proteins_21
TNN16558.1,1111258,ESM1b_IEDB_LBCE_proteins_21
U5KJ90,2294235,ESM1b_IEDB_LBCE_proteins_21
U5KRQ6,7101345,ESM1b_IEDB_LBCE_proteins_21
UAV34166.1,20893113,ESM1b_IEDB_LBCE_proteins_21
UDY79265.1,3332584,ESM1b_IEDB_LBCE_proteins_21
UDY79342.1,3331957,ESM1b_IEDB_LBCE_proteins_21
UED15197.1,573340,ESM1b_IEDB_LBCE_proteins_21
UFV53771.1,9109385,ESM1b_IEDB_LBCE_proteins_21
UST29548.1,1668156,ESM1b_IEDB_LBCE_proteins_21
UTA91547.1,1656207,ESM1b_IEDB_LBCE_proteins_21
UTN00449.1,1048168,ESM1b_IEDB_LBCE_proteins_21
UTN00451.1,919882,ESM1b_IEDB_LBCE_proteins_21
V5JZH5.1,2261821,ESM1b_IEDB_LBCE_proteins_21
V5LU01.1,2248984,ESM1b_IEDB_LBCE_proteins_21
VCLJSA,3409690,ESM1b_IEDB_LBCE_proteins_21
VCTMU2,952119,ESM1b_IEDB_LBCE_proteins_21
VDK44519.1,4271195,ESM1b_IEDB_LBCE_proteins_21
VDK49170.1,3515459,ESM1b_IEDB_LBCE_proteins_21
VED73365.1,1913979,ESM1b_IEDB_LBCE_proteins_21
VGBEK1,5233668,ESM1b_IEDB_LBCE_proteins_21
VVU96368.1,642571,ESM1b_IEDB_LBCE_proteins_21
W5SLR9,1145602,ESM1b_IEDB_LBCE_proteins_21
W8RJF9,3332364,ESM1b_IEDB_LBCE_proteins_21
WP_000180527.1,7373559,ESM1b_IEDB_LBCE_proteins_21
WP_000552060.1,3369776,ESM1b_IEDB_LBCE_proteins_21
WP_000620910.1,1303700,ESM1b_IEDB_LBCE_proteins_21
WP_000671444.1,7076273,ESM1b_IEDB_LBCE_proteins_21
WP_000671927.1,694995,ESM1b_IEDB_LBCE_proteins_21
WP_000736494.1,1586551,ESM1b_IEDB_LBCE_proteins_21
WP_000764684.1,1520897,ESM1b_IEDB_LBCE_proteins_21
WP_000768757.1,1002222,ESM1b_IEDB_LBCE_proteins_21
WP_001162077.1,2317483,ESM1b_IEDB_LBCE_proteins_21
WP_001202416.1,1269806,ESM1b_IEDB_LBCE_proteins_21
WP_001568508.1,2723833,ESM1b_IEDB_LBCE_proteins_21
WP_002420703.1,382020,ESM1b_IEDB_LBCE_proteins_21
WP_002691234.1,1975660,ESM1b_IEDB_LBCE_proteins_21
WP_002865409.1,503367,ESM1b_IEDB_LBCE_proteins_21
WP_002878726.1,643027,ESM1b_IEDB_LBCE_proteins_21
WP_002909970.1,1443340,ESM1b_IEDB_LBCE_proteins_21
WP_002918593.1,932640,ESM1b_IEDB_LBCE_proteins_21
WP_002931979.1,1443410,ESM1b_IEDB_LBCE_proteins_21
WP_002937981.1,932387,ESM1b_IEDB_LBCE_proteins_21
WP_002985285.1,315832,ESM1b_IEDB_LBCE_proteins_21
WP_003879250.1,1737770,ESM1b_IEDB_LBCE_proteins_21
WP_003907147.1,2338855,ESM1b_IEDB_LBCE_proteins_21
WP_003907254.1,671507,ESM1b_IEDB_LBCE_proteins_21
WP_003911223.1,3183776,ESM1b_IEDB_LBCE_proteins_21
WP_004316366.1,1461285,ESM1b_IEDB_LBCE_proteins_21
WP_004393946.1,1575664,ESM1b_IEDB_LBCE_proteins_21
WP_004550752.1,740989,ESM1b_IEDB_LBCE_proteins_21
WP_004622889.1,3373511,ESM1b_IEDB_LBCE_proteins_21
WP_005113867.1,1957803,ESM1b_IEDB_LBCE_proteins_21
WP_005661229.1,2121925,ESM1b_IEDB_LBCE_proteins_21
WP_005693728.1,2590899,ESM1b_IEDB_LBCE_proteins_21
WP_006343225.1,2222137,ESM1b_IEDB_LBCE_proteins_21
WP_008323639.1,3441404,ESM1b_IEDB_LBCE_proteins_21
WP_008373813.1,2101564,ESM1b_IEDB_LBCE_proteins_21
WP_008715113.1,1170435,ESM1b_IEDB_LBCE_proteins_21
WP_009871391.1,978288,ESM1b_IEDB_LBCE_proteins_21
WP_009871465.1,977771,ESM1b_IEDB_LBCE_proteins_21
WP_009872389.1,977734,ESM1b_IEDB_LBCE_proteins_21
WP_009872792.1,1551927,ESM1b_IEDB_LBCE_proteins_21
WP_009873573.1,977633,ESM1b_IEDB_LBCE_proteins_21
WP_009890957,3744107,ESM1b_IEDB_LBCE_proteins_21
WP_009893549.1,3471378,ESM1b_IEDB_LBCE_proteins_21
WP_009938550.1,839626,ESM1b_IEDB_LBCE_proteins_21
WP_009939718.1,695551,ESM1b_IEDB_LBCE_proteins_21
WP_010229791.1,9109385,ESM1b_IEDB_LBCE_proteins_21
WP_010230352.1,972523,ESM1b_IEDB_LBCE_proteins_21
WP_010231662.1,1707746,ESM1b_IEDB_LBCE_proteins_21
WP_010231910.1,1555819,ESM1b_IEDB_LBCE_proteins_21
WP_010232357.1,2253945,ESM1b_IEDB_LBCE_proteins_21
WP_010725202.1,5825483,ESM1b_IEDB_LBCE_proteins_21
WP_010725300.1,2288432,ESM1b_IEDB_LBCE_proteins_21
WP_010786224.1,3065238,ESM1b_IEDB_LBCE_proteins_21
WP_010882784.1,3163047,ESM1b_IEDB_LBCE_proteins_21
WP_010882837.1,2267797,ESM1b_IEDB_LBCE_proteins_21
WP_010883286.1,1938774,ESM1b_IEDB_LBCE_proteins_21
WP_010883333.1,2263899,ESM1b_IEDB_LBCE_proteins_21
WP_010883340.1,5335073,ESM1b_IEDB_LBCE_proteins_21
WP_010883596.1,9894961,ESM1b_IEDB_LBCE_proteins_21
WP_010889310.1,4387417,ESM1b_IEDB_LBCE_proteins_21
WP_010890334.1,1932871,ESM1b_IEDB_LBCE_proteins_21
WP_010891148.1,2020640,ESM1b_IEDB_LBCE_proteins_21
WP_010895395.1,9895631,ESM1b_IEDB_LBCE_proteins_21
WP_010904265.1,2269700,ESM1b_IEDB_LBCE_proteins_21
WP_010921769.1,2317467,ESM1b_IEDB_LBCE_proteins_21
WP_010921999.1,1640084,ESM1b_IEDB_LBCE_proteins_21
WP_010922411.1,4601764,ESM1b_IEDB_LBCE_proteins_21
WP_010922548.1,2843424,ESM1b_IEDB_LBCE_proteins_21
WP_010922618.1,2926047,ESM1b_IEDB_LBCE_proteins_21
WP_010922714.1,2815724,ESM1b_IEDB_LBCE_proteins_21
WP_010924727.1,1646638,ESM1b_IEDB_LBCE_proteins_21
WP_010930243.1,3758369,ESM1b_IEDB_LBCE_proteins_21
WP_010958530.1,1471707,ESM1b_IEDB_LBCE_proteins_21
WP_011006508.1,2066788,ESM1b_IEDB_LBCE_proteins_21
WP_011006761.1,9421102,ESM1b_IEDB_LBCE_proteins_21
WP_011006956.1,1783211,ESM1b_IEDB_LBCE_proteins_21
WP_011079824.1,2196301,ESM1b_IEDB_LBCE_proteins_21
WP_011096885.1,3239395,ESM1b_IEDB_LBCE_proteins_21
WP_011097151.1,2211682,ESM1b_IEDB_LBCE_proteins_21
WP_011097327.1,9173440,ESM1b_IEDB_LBCE_proteins_21
WP_011271952.1,4121701,ESM1b_IEDB_LBCE_proteins_21
WP_011285659.1,2842787,ESM1b_IEDB_LBCE_proteins_21
WP_011324545.1,2135420,ESM1b_IEDB_LBCE_proteins_21
WP_011324578.1,775531,ESM1b_IEDB_LBCE_proteins_21
WP_011324779.1,2550881,ESM1b_IEDB_LBCE_proteins_21
WP_011457565.1,1632872,ESM1b_IEDB_LBCE_proteins_21
WP_011457763.1,9414671,ESM1b_IEDB_LBCE_proteins_21
WP_011458010.1,2020216,ESM1b_IEDB_LBCE_proteins_21
WP_011458503.1,2282510,ESM1b_IEDB_LBCE_proteins_21
WP_011888591.1,5063591,ESM1b_IEDB_LBCE_proteins_21
WP_012458488.1,10619312,ESM1b_IEDB_LBCE_proteins_21
WP_012560741.1,2040902,ESM1b_IEDB_LBCE_proteins_21
WP_012664925.1,1100272,ESM1b_IEDB_LBCE_proteins_21
WP_012672397.1,1620362,ESM1b_IEDB_LBCE_proteins_21
WP_012728051.1,977497,ESM1b_IEDB_LBCE_proteins_21
WP_012925058.1,1529912,ESM1b_IEDB_LBCE_proteins_21
WP_013462765.1,1621068,ESM1b_IEDB_LBCE_proteins_21
WP_013609463.1,1958030,ESM1b_IEDB_LBCE_proteins_21
WP_013712374.1,1684154,ESM1b_IEDB_LBCE_proteins_21
WP_013712431.1,2276121,ESM1b_IEDB_LBCE_proteins_21
WP_013712473.1,1794174,ESM1b_IEDB_LBCE_proteins_21
WP_013712566.1,1110887,ESM1b_IEDB_LBCE_proteins_21
WP_013747314.1,2340918,ESM1b_IEDB_LBCE_proteins_21
WP_014316057.1,2305814,ESM1b_IEDB_LBCE_proteins_21
WP_014403496.1,2561545,ESM1b_IEDB_LBCE_proteins_21
WP_014517508.1,2264366,ESM1b_IEDB_LBCE_proteins_21
WP_014518146.1,9894488,ESM1b_IEDB_LBCE_proteins_21
WP_014820422.1,5808615,ESM1b_IEDB_LBCE_proteins_21
WP_014945616.1,9183160,ESM1b_IEDB_LBCE_proteins_21
WP_014981155.1,2878388,ESM1b_IEDB_LBCE_proteins_21
WP_015386289.1,1621193,ESM1b_IEDB_LBCE_proteins_21
WP_015505658.1,977664,ESM1b_IEDB_LBCE_proteins_21
WP_015967631.1,1857223,ESM1b_IEDB_LBCE_proteins_21
WP_016533503.1,595803,ESM1b_IEDB_LBCE_proteins_21
WP_016719687.1,578382,ESM1b_IEDB_LBCE_proteins_21
WP_016981643.1,9182798,ESM1b_IEDB_LBCE_proteins_21
WP_017559030.1,2149376,ESM1b_IEDB_LBCE_proteins_21
WP_017853878.1,3061687,ESM1b_IEDB_LBCE_proteins_21
WP_019250914.1,381774,ESM1b_IEDB_LBCE_proteins_21
WP_019256904.1,845147,ESM1b_IEDB_LBCE_proteins_21
WP_019409664.1,3110242,ESM1b_IEDB_LBCE_proteins_21
WP_020443137.1,2358013,ESM1b_IEDB_LBCE_proteins_21
WP_020762722.1,468911,ESM1b_IEDB_LBCE_proteins_21
WP_020905435.1,2925866,ESM1b_IEDB_LBCE_proteins_21
WP_020910145.1,2804407,ESM1b_IEDB_LBCE_proteins_21
